a2 [MeV^2],a4 [dimensionless],B^(1/4) [MeV],rho_surface [10^15 g cm^-3],cs_min [dimensionless],rho_center_max [10^15 g cm^-3],M_max [solar mass],cs_max [dimensionless],rho_center_canonical [10^15 g cm^-3],R_canonical [km],Lambda_canonical [dimensionless],rho_center_k2_max [10^15 g cm^-3],k2_max [dimensionless]
-80706.448565017,0.14790181711632375,161.7001670410411,2.4575883460794445,0.4722625024194091,10.0,0.6856633810962665,0.5286338691218399,10.0,inf,inf,2.463154482577132,0.7452040542707248
10748.65415951112,0.7976889944899664,145.93610167960026,0.45637877403276805,0.5629625162494708,2.248809911387382,1.8600849306317282,0.5715691689764162,0.8594792358630813,10.441181099982833,330.2409046897214,0.45753447570330735,0.7426188401014707
23755.424148822873,0.8316727668875663,135.55794869163194,0.38772855324856514,0.543645703069503,1.9750610133364854,1.9574224982504613,0.563962124876858,0.7088435916305077,11.060530047907202,490.88219966860777,0.38878427431826607,0.7425605015063108
-31982.933685101314,0.8068041685119317,154.53507827222086,0.6626669538860592,0.5421185741188395,3.384773480781288,1.4935814440813766,0.5633679410552097,1.9282646537319457,8.73066958313864,79.15525055274743,0.6644820314763428,0.7425552822218962
15124.434200709307,0.4749428871731498,115.16838406424554,0.2099506558169146,0.5387962688288815,1.0788151543989446,2.639208086692966,0.5620788802305257,0.31574569008027986,13.914242785413803,2267.590819568814,0.21053326442186976,0.7425422143813195
-87340.11858376968,0.2286653739262685,166.12664492559222,2.167755480148584,0.47958174647857604,12.521153579985581,0.7403820305497454,0.5398226829725389,10.0,inf,inf,2.175525502656597,0.7422148927915525
-69236.88514520931,0.5586445989262641,165.14320999373183,1.198366394827562,0.5097796806285733,6.50255629531916,1.0518857091872973,0.5510086482936386,10.0,inf,inf,1.2021131413004387,0.7424108463436374
-65861.77727464477,0.6766018364933821,168.41918167910873,1.171445824192022,0.5181141599046845,6.254686101199887,1.0793499496331354,0.5541547618576438,10.0,inf,inf,1.1749811314273255,0.7424537500912131
-21434.025851983257,0.26301518969647725,131.33988692890395,0.4041798696015215,0.52461143942331,2.1315325534521223,1.8579329127696007,0.5566251488951364,0.7976299936445358,10.79691203652523,406.8070893217749,0.4053671408321384,0.7424841596215932
-66967.33422054347,0.7793242170615082,179.13707721650385,1.3846289768054085,0.5256180948200494,7.288635118987342,1.0055103032378498,0.5570098178499227,10.0,inf,inf,1.388679719633067,0.7424892949627833
-49975.77329320765,0.3137746502835038,144.45275485305277,0.8208323627898532,0.49903866099025235,4.55075344027449,1.247031812895915,0.5469925873468859,10.0,inf,inf,0.8235223504084995,0.7423482451862844
-64094.778956903785,0.5068802251035639,168.24910152678444,1.242490203706659,0.5127911587395576,6.702381690398749,1.0384686025092946,0.5521423019193752,10.0,inf,inf,1.2463251226999086,0.7424269684789983
-16814.712104309554,0.6300805340893072,141.16459341840613,0.4310139976378135,0.5513228629688329,2.166266863992763,1.8794698964032766,0.5669651409126579,0.8134128572450807,10.636158403882535,373.8664286935941,0.43215363714085264,0.7425858944039467
-16540.22009793052,0.7076033196830169,144.68050131996063,0.4665440875490943,0.5541206930608851,2.3336465587370263,1.8144940767497137,0.5680662609721188,0.9127666904365301,10.312802852133085,299.48551135536735,0.46776481002927295,0.7425941339424714
-57900.66370902617,0.9667731201890367,169.59661821058342,1.0540406733564645,0.5312567126691028,5.490583510636659,1.1633645711187923,0.5591697185768214,10.0,inf,inf,1.0570544309895966,0.742513640404886
-86795.26084873658,0.2249588036822605,161.16217651243926,2.0639761929695144,0.47709265651072386,11.986674678285713,0.7552019814124659,0.5389146024530596,10.0,inf,inf,2.071462599885506,0.7421956009072016
-61603.45044318229,0.2656248733453673,155.95957429304974,1.2501158749045274,0.4925696240355894,7.024105411588047,0.9987282625370109,0.5445949529141416,10.0,inf,inf,1.2543341637622578,0.7423065980529168
-35892.361582414196,0.9525214151972806,171.1170666571474,0.9593256757404803,0.5470813818786504,4.85736266361797,1.2513046416426523,0.565302933961835,10.0,inf,inf,0.9619035201881622,0.7425726233974256
37220.38315991398,0.6975055029148842,118.07473056732171,0.3022506259596338,0.5125579887466998,1.6312342278808356,2.1046550632003376,0.5520548860259153,0.537480772889205,12.05228871694429,867.7121112014921,0.303184487122626,0.7424245168829107
-22273.11946887018,0.5923787297852908,147.8900067735412,0.5410026094809678,0.5456403321421679,2.746308542905568,1.6624287698819635,0.5647402385263998,1.2107839801205045,9.649475457392157,180.02772183666198,0.5424644917446131,0.7425669943823056
-63717.47381520855,0.7208642362141625,174.57898485610642,1.270321760401597,0.5239431507560621,6.707829236169788,1.0468164994401412,0.5563703862101955,10.0,inf,inf,1.2740636379943373,0.7424817964664976
-42581.98540978528,0.07084309084335236,133.45830221306142,1.3257448887460073,0.4685057412586795,7.848228361965712,0.9268811098243689,0.5357984445768527,10.0,inf,inf,1.33075879283212,0.7421243779473602
2725.7284575910307,0.5920583989698247,136.52365908405872,0.33107447064305207,0.5723756143316875,1.606265969339077,2.2155905133834417,0.5753397451970453,0.5333881720202417,11.854046673312052,806.9953376548726,0.33188499642531644,0.7426406001926615
-44020.63695348055,0.872262138626409,164.41359910655302,0.8849287541598261,0.5370330143432765,4.561412979738294,1.2818176497547829,0.5613961430728428,10.0,inf,inf,0.8874013975632525,0.7425366262055438
-41087.901207037095,0.9994984764850018,177.7631915074519,1.125244657507284,0.5461220324002849,5.706979152196592,1.153598973617422,0.5649279671829438,10.0,inf,inf,1.128279437339692,0.7425696923316759
-13584.988451757876,0.5532520285056963,141.21682642446123,0.42191638126366693,0.5546592569438693,2.1083960343099166,1.9096647369967243,0.5682784201670756,0.7803802752583862,10.740253904378639,401.99336778482444,0.4230180612761075,0.7425960154424548
-66721.66037065307,0.901745013536968,181.8963686861139,1.4128190444613085,0.5298625035182254,7.378518741425366,1.0025236304377652,0.558634534217605,10.0,inf,inf,1.4168814737397075,0.742507951648584
-85726.26784676945,0.9888022010683742,189.95563457133147,1.758275045339047,0.5251841784545006,9.262982068461882,0.8916464431773599,0.5568440775036118,10.0,inf,inf,1.7634280212970503,0.742487676861418
30307.126963468996,0.8377931433442191,130.56125179859814,0.3637368303517806,0.533210524347925,1.8879532223667703,1.9868094928458673,0.5599212025240674,0.6636580811053746,11.29865623307618,565.3107970272823,0.36476872017363526,0.7425210358305632
-63583.19672530669,0.7112614297300321,171.91967472434453,1.2130746528819312,0.5224685860821033,6.423409561068305,1.0685639906637465,0.5558086364846353,10.0,inf,inf,1.216669733991517,0.7424748632269559
-49615.07222370477,0.7458853004867215,165.72145977249468,0.9682019970480318,0.5304412383740117,5.051089162119786,1.212197034723264,0.5588566483491679,10.0,inf,inf,0.9709794767015908,0.7425100130340371
-76160.11456923184,0.1744372642536592,153.28109131197712,1.9010723969028895,0.4734584405545619,11.130041306829478,0.7814571004264468,0.5375934717307299,10.0,inf,inf,1.9080902154754757,0.7421660023688295
-34874.80479660544,0.1467621264624886,134.26407024331982,0.7034537952719576,0.4913212439529023,3.962800829894201,1.3283558648843536,0.5441335692539703,10.0,inf,inf,0.7058409941268438,0.742297925242719
-15468.32833561278,0.5138336377994285,144.49460974939063,0.47097630777216004,0.5519840207286966,2.364510965243309,1.7998507883428292,0.5672252070869893,0.9328130289993612,10.263865852689147,288.6446899401066,0.4722185725141782,0.7425876029665037
53120.65984278241,0.8423728735257294,116.08318684567541,0.343512612060299,0.4988258485711827,1.905342897128981,1.926938002201089,0.5469139290355002,0.6737707067392938,11.398573693066314,583.6407436455399,0.34463946598607187,0.7423461823306625
-57138.53889340531,0.5769067742911688,156.70686012619436,0.9159376364334796,0.5144833998261789,4.924670552355206,1.2130507895404015,0.552780889300615,10.0,inf,inf,0.9187444107962721,0.7424354365628667
29465.211971467186,0.6818849316485885,118.31549454154799,0.2720299274188634,0.5224982248577802,1.440392309595844,2.2566180763865296,0.5558201900461636,0.45440330579515575,12.587389302372642,1170.0643859266154,0.27283604392713606,0.7424738609622746
-83837.39533077485,0.5061416687478065,169.215164590691,1.5019592710607015,0.5008275383752532,8.297096327470552,0.9248395180953725,0.5476591359437213,10.0,inf,inf,1.5068426793762117,0.7423593375518883
31537.564397321563,0.7759764750970924,130.87767763277387,0.37652207976491264,0.530471766581227,1.9641537810185146,1.9439416168402774,0.5588681539432506,0.7035236593651298,11.134536549095667,509.0468472458315,0.3776020447937591,0.742509761044585
-66996.89803172609,0.541235397260179,159.28994056672306,1.073452716121682,0.5072282711389131,5.854396591880465,1.106445349375543,0.5500514123071353,10.0,inf,inf,1.0768462995400792,0.7423962643573638
-2772.5956619050266,0.728583175689729,147.06218187286947,0.4432578178230814,0.5734079232398651,2.146831957255175,1.917797168019369,0.575755879520521,0.8001154613630825,10.602082207884836,371.7423258723672,0.4443389654031213,0.7426433756352252
-79406.07146916224,0.7957664761280346,174.90734145947252,1.3835667364424873,0.5167798585994566,7.406055138379513,0.9908993593618982,0.5536491326681199,10.0,inf,inf,1.387765568255025,0.7424474840349796
-68036.53747922869,0.8006233318783488,169.91793709570564,1.174301784501592,0.5211146662853198,6.234199177492635,1.083568927820535,0.5552937937458242,10.0,inf,inf,1.1778016367560669,0.742468239765848
-19078.037591220418,0.6868074280455023,154.33452667204216,0.6066310389048682,0.5535017093852533,3.037479661597687,1.5897015606202627,0.5678222113690188,1.4632126398049603,9.205588744433912,125.2682173756837,0.6082219188616531,0.7425927626255286
4109.265711514934,0.8054996715178534,139.70093506660123,0.36528729510195057,0.5712292284525493,1.7755236496485127,2.105618477236886,0.5748781728911445,0.6105204617211403,11.418190647423867,624.6260492995423,0.36618519440189173,0.74263841084049
-76223.64123438045,0.8307022923233397,180.7112083192826,1.4834983073128742,0.522301686048012,7.85788791128783,0.9660015899055824,0.5557451974693844,10.0,inf,inf,1.487897902812375,0.7424742249255311
-35962.58207490837,0.415897424522764,145.86436722548632,0.6363054087139524,0.5213198137054548,3.3765976487535827,1.472533323341185,0.5553713092276149,2.0241736081262776,8.741208371947257,77.08178658985851,0.6382001173722625,0.7424691262406662
-28715.133595601146,0.9716397053664966,164.8031993479237,0.8018612055663203,0.5511092233357799,4.031810683506319,1.3774764340126515,0.566881470482503,10.0,inf,inf,0.8039832334507399,0.7425851952455096
-42938.90909136865,0.943238423261163,173.61135368939014,1.051475375265621,0.5426184725815203,5.365955849929183,1.1866651429155641,0.5635623503884541,10.0,inf,inf,1.054349826514777,0.7425574530793586
-43714.625484915305,0.4577367941142387,148.11493701806822,0.7159396917818828,0.516241146764162,3.836426508080564,1.3762248693655352,0.5534456644240564,10.0,inf,inf,0.7181174394001538,0.7424439037110612
-24959.903829768526,0.28859230868172453,131.85522396187199,0.4286913440820988,0.5204884027731123,2.27849770127787,1.7914783873248872,0.5550554096364978,0.8886761955411796,10.519250969653985,335.42178003665344,0.4299722815067488,0.7424648544033541
-49949.89732445664,0.5383666915885615,152.86519192029067,0.8077464508801016,0.5167254862210123,4.324372704332581,1.2967361539591546,0.5536290064256852,10.0,inf,inf,0.8101984653786487,0.742446367833362
35062.073591104214,0.7617893363863737,127.76530618737527,0.3643258414333479,0.523967352917931,1.9236828847514078,1.9547916959699667,0.5563794879229943,0.6823269088433438,11.25217358021793,545.1078720728823,0.3653988821332221,0.7424811604842463
-43241.003015779606,0.48168573156302363,151.44333314833617,0.7517820965554222,0.5197838099345128,4.001278664458572,1.3511901153876291,0.5547883630523179,10.0,inf,inf,0.754035173883119,0.7424613336799772
-48990.24611177537,0.5442990591095413,154.02574933322083,0.8160556449030008,0.5184847090847993,4.354118493981003,1.2940138804157246,0.5542953778279371,10.0,inf,inf,0.8185146368357669,0.7424551453093464
-50943.013550872274,0.5048087210996116,153.28364355748462,0.8367512136791042,0.5146562511645737,4.497344928380275,1.2695311600491623,0.5528459904175659,10.0,inf,inf,0.8393134074392296,0.7424363880537672
-85908.43358594157,0.6498464848896048,171.5090126703868,1.4514298435832882,0.5067921673342246,7.922706243592596,0.9508022068098414,0.5498880275594263,10.0,inf,inf,1.456027086356048,0.7423940598630038
15097.029344586786,0.2304077064427127,84.5131368098537,0.09839814213002547,0.497660148357568,0.5469707924232381,3.5928134078616614,0.5464774420791532,0.13560205030901754,18.112894594220958,11291.036755537927,0.09872252835394121,0.7423419686810009
-62227.123552178724,0.33668276936390046,154.87494767829114,1.1232195215132919,0.49694910799762054,6.254153303005731,1.0620375875065213,0.5462169210337524,10.0,inf,inf,1.1269352573517044,0.742335004053361
7832.238644226469,0.3560887123466508,112.13771595103007,0.17111611563463552,0.5517542900233905,0.8593871239615267,2.9849202922850897,0.5671346922371716,0.24160497078910326,15.020445371313006,3692.8978999917863,0.1715678271962977,0.7425868769955788
-26249.84060856929,0.26783697924968897,130.05941782919436,0.4296536087972939,0.515442345026537,2.305809751376565,1.7740722074862711,0.5531431739708003,0.9083196205634487,10.483180773914206,325.3721270368083,0.430964889732789,0.7424398976400486
-73709.30474846995,0.7889103501248234,181.60710079559618,1.5014657732818948,0.5230421058914105,7.94206428620087,0.9614091089124482,0.5560273082272905,10.0,inf,inf,1.5059051336598748,0.7424775504654152
-23885.507785754162,0.08416546411878666,123.25890714275221,0.5334300571897422,0.48813297751436086,3.02516562196929,1.5165256541212786,0.5429579867251992,1.6140597492500857,9.304535263746377,123.83415525597847,0.53526696483681,0.7422760661543105
-41847.5678566242,0.5915343818511504,149.57072939616373,0.6808811434670954,0.5244533756043026,3.5919202064139326,1.4310863290765963,0.5565650740572712,2.5172997446082834,8.395022764053346,53.59492448428738,0.6828825731551457,0.7424835212467501
-83877.65014472595,0.2187179658592675,160.16461746197592,1.9951378224390002,0.47739356910263936,11.579204460849033,0.7685585880313784,0.5390241888088843,10.0,inf,inf,2.002364082577193,0.7421979484591895
-45313.44336926562,0.6502155236795841,156.71504708411982,0.8005596331414567,0.5269332578462564,4.203894470908943,1.325304271017257,0.557512784590509,10.0,inf,inf,0.8028892057912419,0.7424943792645055
-4120.145473089433,0.37406241209336766,126.77617832363943,0.25440156210138304,0.566560754797743,1.2460463072053647,2.5051991072016384,0.5730053006262353,0.38363489515009014,13.050911474110544,1521.6714364434592,0.2550374165932948,0.7426277953138566
-52577.142184524986,0.1290587107908949,140.10756514280237,1.2621908779677036,0.47493521512587356,7.365303801917095,0.9617653754811935,0.5381296285094869,10.0,inf,inf,1.2668169316631643,0.7421777564545871
-83334.31683785764,0.09639255841733156,147.26840383103968,3.179115218359863,0.460025191371308,10.0,0.5774872319471858,0.514521984867256,10.0,inf,inf,3.184108518578642,0.7468228884126544
-67306.91162182511,0.12596211709893823,148.4809667268641,1.91468266667621,0.46990213800209296,11.299212575526294,0.7733593995802389,0.536304003594917,10.0,inf,inf,1.9218744721482273,0.742136492178288
64067.199283805254,0.9904181567627139,121.43933306347579,0.41663521850439794,0.49806780422527086,2.314538277497733,1.7473080920412833,0.5466323651644996,0.9221425148630431,10.521916991964147,327.9790691118502,0.41800660167919307,0.7423414166018023
-86864.6931932006,0.6225384903637329,171.39265430129907,1.4801339930558373,0.5052116073338404,8.104900421810335,0.9389171608835296,0.549296255686096,10.0,inf,inf,1.484854589566311,0.7423850232323244
50132.770994694685,0.8187575801096806,115.65920456928862,0.32935356397544807,0.5005294918746115,1.820580558539667,1.973937160637687,0.547548728576798,0.6291160586383225,11.600149192976444,660.6643978115678,0.33042588124461714,0.7423561247445338
10338.149136091306,0.6366167737149675,127.456862620079,0.27496578959394957,0.557403785589591,1.3676318150515965,2.3757550507073995,0.5693625400215392,0.43007505571785914,12.656155688696595,1238.704226863881,0.2756764581613234,0.7426037959693796
-64728.536933263604,0.39423839695766755,159.43097452540167,1.1709696059623618,0.5015134444359545,6.459515098650836,1.048707391528964,0.5479143795840983,10.0,inf,inf,1.174765181762881,0.7423634587380995
-26693.764236170347,0.39075591702343637,144.19206093074374,0.5513584282149847,0.5311361073807539,2.8727898839213646,1.6082023428097922,0.5591236535000457,1.339732902632522,9.484748834278774,154.5785305279222,0.5529357179366851,0.742512385893997
48986.53558852592,0.9587822106722432,125.7667202145797,0.3867320876937643,0.5130397519787037,2.0851504132847043,1.8621823634665642,0.5522360683129685,0.7726464415736333,10.935727765358267,441.0039307282149,0.3879244680805358,0.7424274616351386
-1919.4607869337924,0.4963226945259223,128.21970073624598,0.2566972789185488,0.5730049797803162,1.2440625667789573,2.5185793760699156,0.5755933540532346,0.3840629785155136,13.02594020408848,1507.4861458564633,0.25732427087246523,0.7426423994970639
39993.442755520955,0.7872257183355085,120.4662452761597,0.32228934951515614,0.5138602573032535,1.7349816057882645,2.0427790383409685,0.5525460284632033,0.5867431745590481,11.761545204963063,735.1285703669658,0.32327961755109474,0.7424313499022985
-79263.5038511655,0.40512589191614184,158.82629757048892,1.3500023685483602,0.49235954697495415,7.588243106263732,0.9607021337091689,0.5445163558916117,10.0,inf,inf,1.3545617429298682,0.7423058223388187
-38284.20319372472,0.8219197068199727,167.8630653697506,0.9237291918838259,0.5419613755786619,4.719576962936515,1.264717873859026,0.5633068719545209,10.0,inf,inf,0.9262608987890397,0.7425549163609229
-34615.894312548466,0.6537544030999402,149.7714545999959,0.6263031203015791,0.5338505455171632,3.2469939714186684,1.515710875038916,0.5601677346856837,1.7579304843136287,8.930847205486932,94.85016850988086,0.6280753543905598,0.7425238952097313
-68988.48431994657,0.9247415406543589,177.85094491214736,1.323388275834245,0.5272847997264105,6.944739298087526,1.0313938168958587,0.5576471446844424,10.0,inf,inf,1.327233672628079,0.7424965033252482
-73311.75323109484,0.6709111120761065,166.33566244084602,1.1984746796163477,0.5120151864881716,6.47476581628258,1.0559429689502557,0.5518499336681039,10.0,inf,inf,1.2021860392965795,0.7424227938852022
-67347.0267790163,0.37323420013843533,150.24555617597179,1.070860614042091,0.4928577932454083,6.013301324857474,1.0796530352112148,0.5447014736163811,10.0,inf,inf,1.0744692995953944,0.7423083732734009
16592.88207306921,0.7277966142893073,136.0958845411776,0.37161415821842386,0.5516123856414651,1.8667802395754032,2.025043201620261,0.5670788762200084,0.6533959826582432,11.27600213401059,565.246781963089,0.3725956591398598,0.742586774742483
-47241.36196123555,0.7151216835689556,156.24959794595367,0.791103714949457,0.5269316343592458,4.154252368981692,1.3331976875053115,0.5575121641378331,10.0,inf,inf,0.7934057869159996,0.7424943619780552
-62955.69374936825,0.1653921805111656,141.0168922688087,1.3670348810386688,0.473349976737717,8.00532563416934,0.9213496076986099,0.5375539201623888,10.0,inf,inf,1.3720839028759995,0.7421648340572844
-85213.03695404578,0.30768357509871297,157.95451994466092,1.63680945530141,0.48257277005772165,9.393121511409651,0.8568455345132446,0.5409160521367963,10.0,inf,inf,1.6425937871468295,0.7422372649696871
-6303.894684411862,0.7427228069546448,148.71944512807653,0.4756431972066821,0.5687813697613581,2.321256022440486,1.8383885946215133,0.5738948737119282,0.9014784274433025,10.291568501732408,298.7167939793737,0.47682264034557176,0.7426328880686262
15987.33470194388,0.5386070081739496,124.10005024630594,0.27220807743813713,0.5437099164491961,1.3864614579624408,2.3363774070246373,0.5639871904076286,0.4353992630464136,12.659812919193687,1231.5516548359965,0.2729490785571003,0.7425605133160045
-33913.32476114257,0.5385921488770056,146.74786638791338,0.6007773243038182,0.5294607718212991,3.139849753473493,1.5363517178537767,0.5584802134009162,1.6316825820939158,9.089867012287689,109.23489931718835,0.6025075620930185,0.7425057147310865
-75728.7253193123,0.17512991557139979,156.45726889900308,1.9423782272938366,0.47525363956349875,11.326522935789,0.7757621211429664,0.5382455714478375,10.0,inf,inf,1.9494863636003572,0.7421807115020296
-21464.54444438433,0.41555078454036615,144.4371197707336,0.5144385740865589,0.539972487579535,2.6378599101357825,1.6892635873277781,0.5625348946414285,1.129897752400018,9.83368820518862,206.90150457053443,0.5158595796928114,0.7425468611447705
-88131.2771362534,0.7888230401442359,181.57082577176325,1.635321528022926,0.5152735087850296,8.779241209613613,0.9090803778975797,0.5530795697488705,10.0,inf,inf,1.6403161160781223,0.7424399366971113
-75177.37812765296,0.9511907873563723,173.68004084849565,1.2645277832603135,0.5223932388471212,6.696759251145107,1.0464647836884717,0.5557798575927639,10.0,inf,inf,1.2682764796406913,0.7424746337081937
29130.404989928793,0.8319801495416818,134.34353616650336,0.3961727366682402,0.5365264580260459,2.0439467526657844,1.9141580155870992,0.5612002683672789,0.7463522527082915,10.93750313579454,450.920443413512,0.39728191834201315,0.742534250019216
-44334.540380509,0.32106820941957415,151.3679469702918,0.8485778301029305,0.5095326455702898,4.606747758747961,1.2494823229023553,0.5509157171184166,10.0,inf,inf,0.8512337489354781,0.742409262583136
-23922.846033855654,0.24436211516894157,128.33849106630717,0.4030617416768727,0.5163474035479901,2.159295201859045,1.834515276410326,0.5534852538435617,0.8158540970899798,10.76903297623697,396.1718917468481,0.4042871509169764,0.7424445944729553
-66429.51446360028,0.45128539914328714,167.29495829009545,1.2931084199938285,0.5079569758257375,7.04228092948451,1.009391891632041,0.5503249072917729,10.0,inf,inf,1.2971835944439267,0.7424003838890384
-227.78234669199446,0.33012841995829467,112.92767459603463,0.1515779213014911,0.5765274327307537,0.7304332190152882,3.2949959082088704,0.5770168310165182,0.203423438373127,15.745935598969044,4985.825888554094,0.15194359485930076,0.7426494660023183
-58044.22783844023,0.23751849472489528,155.62075858275102,1.2401094260471495,0.49253485657662455,6.96836340815366,1.0026859370198098,0.5445820462733578,10.0,inf,inf,1.2442945950995827,0.7423063910555423
-63597.66894683424,0.8454769859942642,174.92702651750855,1.2368553297860978,0.5274202548233333,6.48877931913898,1.0671053332500855,0.557698617532485,10.0,inf,inf,1.240447145187841,0.7424973553068775
38907.887471964146,0.8497469165407625,129.60962226530617,0.3892796194518025,0.5231022659587791,2.058789872847672,1.8883376866852033,0.5560497534401222,0.7560406767778648,10.954890168236329,450.75143466570137,0.39043024872997384,0.7424772157552286
-82443.62260531141,0.5265202392491946,165.3398972548023,1.3790320095819388,0.5003664110471985,7.624910645170875,0.96438475439553,0.5474868839552632,10.0,inf,inf,1.3835247378854103,0.7423567488250751
10812.115767071242,0.8553593220158341,144.65470441167255,0.4401429880150345,0.5631183666645881,2.1682140016353686,1.8945376039620458,0.5716312056214227,0.8130230745552034,10.593800296414242,366.7678790130604,0.4412569235799618,0.7426193434633981
27335.96416314713,0.8827157093367787,141.8963651866517,0.46756348813086335,0.543071471230091,2.3842801311216375,1.780842620578238,0.5637389153505269,0.9486903923853994,10.254740758833837,284.38462302729835,0.4688395035032895,0.7425580920545986
-23721.771066909816,0.1561769161859436,126.77326837506018,0.44202355445363095,0.5053721216043662,2.4196056033275317,1.7186146298098293,0.5493560368435934,0.9919997380145325,10.301196054641595,282.5754853153785,0.4434322789715576,0.7423852333820772
-35646.94182093905,0.6735428296536572,151.65804343290714,0.6562517156815881,0.5342328806741299,3.399917289560331,1.4816554428910302,0.560315159160796,1.9924950527481005,8.70933301640284,76.43468829481961,0.658105885696063,0.7425253809137039
-53001.92156973066,0.416250454982744,156.6430680948772,0.9617071719348921,0.5104424729323294,5.211631628402202,1.1755591441233175,0.5512579101489425,10.0,inf,inf,0.9647054509847873,0.7424142025404022
-50958.70901136372,0.9626368637413603,173.02430453334108,1.0838217684541835,0.5372048336875008,5.584892601055663,1.1585734914522599,0.5614625933864557,10.0,inf,inf,1.0868481044950595,0.7425374573963145
55199.810160448935,0.9423996350563396,120.64124712670818,0.37382352196207674,0.5032666704267912,2.054883246541727,1.8618676511536176,0.548568601819384,0.7568018230568545,11.037843304220313,466.8292771087656,0.37502590238538014,0.7423731444506753
9042.157619575199,0.7271933393611336,136.17584254809972,0.34634362180814954,0.5627988097249047,1.7071357639720286,2.134676358331224,0.5715040793520753,0.577686891470517,11.624026870167759,702.3105122017369,0.34722123931116256,0.7426179763236429
-15796.222093344099,0.7230218650123388,148.50924575180608,0.5102682564843252,0.556359338462256,2.54263761256253,1.741129546674219,0.5689497929123796,1.0494381956025525,9.947600300255385,229.62254164351867,0.5115922972159261,0.742600600195743
-17244.46920009308,0.5745645945931772,150.7341953128851,0.5549599438598074,0.5527117583127025,2.782670169042864,1.6599890876513654,0.5675114772980211,1.233531010650297,9.578725596634147,171.39026859760074,0.5564197328741328,0.7425898639893386
21291.618877303787,0.7325023667937979,128.84947174129314,0.32065726621588436,0.54196533879644,1.6383641384052692,2.1465866789420462,0.5633086510281983,0.5438257376792636,11.896739182659436,811.4127425352129,0.3215361287310215,0.7425539968772388
-4353.631960360042,0.2546986070059497,112.02633168762229,0.1613896722217275,0.5600117206148136,0.7991812129138184,3.113654116066659,0.5703959362652363,0.22306905073682579,15.359714801396896,4254.8789554491605,0.16180279247749185,0.7426109090484525
-40477.11127999115,0.6893520615523917,161.9531229520735,0.8491997480824932,0.5348014852519772,4.395070787519994,1.3037196728409597,0.5605345606990948,10.0,inf,inf,0.8515937001693171,0.7425276728784063
-39828.968931472846,0.30780256039494824,137.26087430188153,0.6157119547389548,0.504437263968265,3.3765482687849957,1.4537658873459505,0.5490058292600324,2.1435775645723596,8.72822244288976,73.51319255877505,0.6176821739038265,0.7423803469184225
-38985.34817121112,0.11414202856477973,127.66440674226916,0.817415084695536,0.47690285613519656,4.749166195261865,1.1996037961623773,0.5388454382916248,10.0,inf,inf,0.8203826907025615,0.7421932242566028
3102.8316716874833,0.9014019075395407,152.0526956975232,0.5059288111151511,0.5736375488398154,2.4495522403288623,1.7957128903408495,0.5758485606397303,0.9799416162414138,10.05594789329654,252.9148150138348,0.507161881955159,0.7426435566394363
-85015.32948006432,0.9906929663693173,189.77692045083757,1.746374572617277,0.5254861450135115,9.19523431591961,0.8951340585074145,0.5569595544890052,10.0,inf,inf,1.7514864469851645,0.7424888754369415
-28221.532833698977,0.29830782353053903,139.6325107304699,0.5370573416090204,0.5208465727634899,2.852596617946672,1.601541667821389,0.5551918235128057,1.3366062124720275,9.534668092824234,158.9636198973948,0.5386597436553738,0.7424664266575911
-59428.85107822074,0.8620026208643244,171.75234538915473,1.1319064057786763,0.5290279958670837,5.920753196355652,1.1184809399269182,0.5583148158266782,10.0,inf,inf,1.135172234206981,0.7425038468095793
-21613.565875515298,0.5777093163971136,146.79762896822112,0.5248956910162736,0.5457162467493061,2.664186465010299,1.6879484571423302,0.5647698660338871,1.1455460000561548,9.777874702167107,199.3321956169636,0.5263136342068533,0.7425672420830379
-67814.9771628496,0.3306975075405635,154.10609028274322,1.202708348979063,0.49209161010988095,6.764163460012779,1.017333746884965,0.5444175254536698,10.0,inf,inf,1.206775284409466,0.7423038218749027
16630.535408531403,0.8089092327928928,133.37414255807616,0.3422000475139819,0.5518507330772313,1.7184108703485315,2.1110786306219738,0.5671728662431451,0.5817751339337087,11.640139672193072,703.9770792859117,0.34310311341359967,0.7425869419642962
-12763.081272531796,0.9404179973492137,157.5631007663903,0.6169493392134261,0.5638165928066075,3.0356305452134653,1.601930209023256,0.5719094442052964,1.4440734926751775,9.191971789562903,125.36422623559467,0.6185067699286965,0.7426213695710577
-55399.93797967604,0.660556668865167,168.5258604999011,1.0913241125569497,0.5249989124116943,5.751321628619922,1.1314198539254412,0.556773330029118,10.0,inf,inf,1.0945248783121933,0.7424863095429776
-22311.080070419295,0.6973993015145873,155.11850866393925,0.633080103658192,0.5502687958152802,3.187664791328458,1.548192273176171,0.5665512856937974,1.632718332299005,9.000017848021164,103.69960499857332,0.634760715747155,0.7425827991502782
-36156.17280127276,0.9784580874142018,164.79546359857935,0.8371621210629828,0.5451555062150983,4.253301955378378,1.3353634811025112,0.5645509853633438,10.0,inf,inf,0.839428474888968,0.7425657290862007
-29089.324377976154,0.9967691845644995,158.643160791669,0.6977875869218736,0.5492227709930813,3.519918579665401,1.4722096868588948,0.5661411572065834,2.123481235971336,8.539678946632222,65.94807593676579,0.6996473782783357,0.7425793991227669
